ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
11959,20998,13878,1620,13329,439
9376,13766,21580,17113,18721,15046
19643,16404,12415,2426,7397,1693
8900,17021,5589,20679,7818,17245
15847,3969,4117,9227,2436,22323
7857,18742,21737,12355,13220,5799
6801,3839,16379,1840,10444,13548
1523,3814,6512,11955,4252,17772
14924,8494,11704,8800,17648,19937
11883,18825,5917,21806,19271,7206
18407,2975,19904,6673,9480,14759
19734,13930,9819,16185,22270,1414
13620,11852,14410,10220,12391,16162
2058,7145,17815,6173,6079,16792
2190,16414,1648,4069,9098,20246
3133,6924,18641,14032,13201,11859
13859,8238,1032,7895,15446,1781
19816,20669,8955,11653,3117,3166
441,22301,2863,14942,2995,18805
12822,13832,4227,7346,6808,4448
14903,19355,4386,22091,19164,1606
11620,549,5384,2523,1909,8631
12460,20954,10144,4389,15994,8337
860,13315,18191,22275,20376,20786
11437,14453,189,20232,22372,11791
2963,18661,5801,15353,4472,7058
7958,20042,21003,20654,18514,5447
15778,13213,10105,8778,6533,2756
2880,21339,10736,21453,15191,2141
7607,7490,3852,11251,1963,21535
12108,15086,20435,16999,21195,15577
5477,22137,3802,15931,8293,1510
21194,13949,2943,19849,17778,20882
15279,18567,20904,18933,19921,13579
550,9890,8374,4341,17110,17602
3217,20551,16576,2689,20402,7469
8070,15638,9079,7893,1585,8938
16504,410,20691,22074,5800,11420
21044,8344,14122,16893,18523,4406
20357,14815,18286,10080,10433,4723
17278,7692,14914,5393,10169,12543
18442,3092,10993,1988,11959,6724
18349,17240,5286,17458,10636,10859
11020,10092,17429,1053,14480,3262
9248,3533,2615,64,7502,11254
2770,20328,15027,7974,21240,9764
20619,19919,17795,19064,16377,18952
9290,6066,13784,20190,9798,17866
11423,2991,7651,417,12301,1187
403,17545,19774,9535,8413,16219
4306,22218,19719,13590,20846,7174
3426,450,6766,17406,1510,20965
16316,21352,14406,1758,18180,12966
10147,5048,19715,14810,19419,12325
18013,16019,13678,21020,4626,9887
5851,16099,1682,784,16382,7144
6068,11583,7438,8767,8226,18440
13839,20184,9951,12879,12981,21229
19966,7293,4463,5841,19827,20238
16247,940,7951,10153,21197,9642
5615,15592,10981,5543,16847,6900
20772,14043,14976,3160,3274,21008
17,7045,20116,8559,2183,7270
16788,17020,16515,1424,21043,15718
4910,10478,1459,4886,18745,13430
22113,888,22021,20092,5108,22377
20396,18890,5223,11201,16837,5996
3480,675,12445,5016,9134,6334
11078,12766,20928,8335,20453,10182
11316,13900,11501,15946,13581,3310
18962,19208,14216,14682,13758,940
13423,18570,2958,11877,5423,3669
1171,17052,17416,10489,19506,9452
8564,10237,7012,21242,9383,7049
14163,11662,14592,21939,12789,1180
22197,17198,21135,12395,15431,16344
20042,13864,5641,690,4833,11529
18405,20657,6421,10950,10448,17188
12257,2792,16598,14828,3402,13163
21852,12076,9683,13676,18245,9382
17247,14495,4807,8646,67,22256
10127,10442,5199,21256,5369,6673
3953,18909,16789,18371,17404,2747
3692,14824,3358,10780,18807,3841
7800,20666,5401,19618,11904,21524
21970,11214,14464,10783,5190,5366
19768,13882,11045,9275,21130,11196
21643,13937,17630,1244,12337,2271
17891,13182,22107,10393,8033,8119
8830,14801,15885,3968,13553,7873
17056,5697,10968,16344,3477,17589
1285,14882,19924,10532,20235,8641
9154,11702,17201,21596,12309,1641
15261,15439,9359,20672,20437,11173
12456,15542,3112,16182,90,440
4927,13273,16153,8655,10643,18021
20941,13699,852,5705,320,10063
13097,10315,2073,11728,22192,10093
8568,8372,20403,18779,16347,18500
19024,5187,4033,16491,18744,4784
3967,13452,11106,17473,11685,6620
20008,18355,13977,13480,1188,6844
12188,6293,17718,13176,10157,2980
19338,15899,11115,20427,11707,4667
5288,7163,12003,8337,19553,12434
21393,7385,6221,12474,4912,15136
3920,14645,15848,7133,13566,7175
7414,9902,14671,5743,21063,8505
1786,3039,12944,10056,13771,18120
16912,10679,17740,6678,20862,10128
19423,19393,6009,1589,17002,1524
7579,21983,6718,4924,19575,22230
19186,14148,20981,10132,12076,9891
10727,8571,1742,16771,21783,758
12363,8797,20713,1501,12255,21251
6422,10023,21609,18192,9290,12679
18577,3886,2888,7651,16344,534
14436,11248,8020,3732,19825,15581
3373,9259,1650,12978,16870,20311
11931,19246,13149,15074,8802,14585
8488,18400,12973,19724,4592,4550
21627,19742,19832,18845,10127,20248
18475,16670,14860,8061,10616,503
6639,15597,20168,207,9817,22042
17664,6662,5376,8379,11141,7735
20596,10846,8590,21985,6538,19440
8257,20879,14797,21709,18883,11175
7259,16363,18319,21222,11260,5437
21366,6118,10646,21959,9448,11398
10178,5984,11082,12696,1084,8428
2857,9778,10461,20126,3623,1517
8482,1076,10608,7528,10047,19674
14747,20176,12601,20579,7029,1105
2473,20994,4283,16696,6958,8738
19211,7941,16589,12653,5809,16737
19223,20809,20947,22162,10719,7385
5164,1612,17724,14912,3889,2760
10437,2227,4233,7016,10758,19749
21933,16656,3075,1873,6123,15074
12961,15313,4998,21469,10041,18752
4778,19888,4752,15509,4593,12105
5437,22333,10640,4445,11620,17687
21415,18392,21772,8504,15077,4517
6819,13607,17174,12706,9247,5345
19862,6628,19727,19069,15836,5509
6690,6197,11878,8787,5350,2678
4618,20912,15525,16446,12449,8728
4151,12345,4540,11250,21814,20657
20057,4365,8913,4158,14988,13848
20950,15953,18856,660,7532,9662
9987,2245,11802,21819,9725,1590
12469,11354,7567,2303,1071,13806
15258,17060,22346,3069,1243,7302
14825,20951,10034,15933,7667,7441
15339,1189,9626,5020,715,1719
11674,7798,8953,18348,16854,6268
12896,9428,12665,1264,1755,11664
8247,13210,10459,20949,1449,11448
19915,21162,12897,4806,1955,614
18288,16459,4797,10317,3413,20281
16420,4884,11650,18535,16679,12001
11411,11313,12376,13508,5732,19283
13438,11631,5885,7363,18002,11197
19238,19688,2472,16608,18030,3980
15732,20073,18580,21359,10798,18534
12128,22242,12000,21943,21447,20224
5022,5822,12636,16293,4362,19233
11616,14505,17932,17432,13710,12637
11651,6633,17049,12950,15677,18816
13141,8539,18266,4741,17311,3430
15277,678,10029,15498,20211,8341
7463,20585,6947,2953,4753,6386
22323,12774,3077,2799,12152,18369
1172,701,8399,1951,1154,1868
18642,15787,10621,8929,4850,5708
1373,18146,10771,8045,14908,21872
14060,13842,7657,56,705,7897
12248,6268,19264,10963,9893,2586
16999,17644,9279,13095,12887,11482
17831,3277,8832,7437,1131,9655
21623,5484,4245,16113,5906,15263
19215,15940,15718,3652,19995,20387
19467,8657,2966,18090,6025,4143
11913,4925,2969,9781,14498,21250
19272,3324,16418,6152,18796,14797
2503,4174,6804,20085,20342,13159
14453,22051,21820,4925,5831,1280
8419,11733,1143,21659,20075,8069
4507,11885,8611,13670,1631,3371
8368,16598,1502,16021,2237,17544
9984,6222,463,15332,4371,20746
4040,20061,21909,12897,6529,20008
1030,8252,1711,13344,19975,7724
15175,12696,6367,6898,7727,10046
17288,7340,3972,21582,5705,2332
21284,11139,14832,6934,15918,8629
17945,6437,22288,2059,3928,9949
20889,5468,18640,4725,10196,4950
8535,15060,793,19927,11509,17906
19233,19927,8276,17328,8322,2014
13892,13676,16790,3557,6138,6426
7445,8982,7972,7261,18505,3527
10881,12531,14231,2595,15172,17677
21254,13072,12179,20084,16533,12460
10986,2993,12138,6263,8988,5658
5590,13450,6210,2670,19279,9771
21825,20662,4127,9583,16119,8775
6991,4080,1945,13461,13845,10845
4733,3861,12922,2166,4193,6075
8513,19892,20863,7671,2530,540
20002,7180,19627,4328,8118,14508
737,22203,14337,8913,21923,8916
7222,12933,16204,16813,1221,11548
13682,3995,16875,11505,2426,11472
9815,20504,7819,13425,8553,1857
6883,22012,7607,14484,14418,6553
17924,9165,7669,13709,63,108
10526,17736,19800,13781,6182,13498
15158,6690,19020,4595,3465,413
20454,1462,9871,19824,527,18484
17948,22243,19328,19887,5253,13124
3168,16605,20486,19038,18802,9309
4866,12455,6713,847,16740,17888
2574,844,14205,21384,13961,6501
9655,11448,6736,21929,7451,17529
17931,1844,3103,10215,16806,1276
4310,12820,1678,7721,4192,737
6878,5782,10763,14122,7403,15140
16486,4207,7982,22355,11668,1046
6468,4337,10998,4153,2774,10515
5989,22165,13663,17727,15681,6068
15365,15434,1875,14921,3241,3645
7698,16657,15278,21883,676,19098
9120,931,2865,5782,11149,2114
2054,11546,17531,15596,8307,22068
16412,9357,2144,19876,5710,8905
14285,19294,16422,6566,6939,13065
21954,1694,19421,13310,21434,11904
1207,21992,14646,8998,21929,14718
4435,17458,9307,16799,17998,22206
14324,13015,2477,990,9887,14138
11387,2294,7242,7465,15841,1422
19130,20326,13090,2776,8013,2743
3090,11398,15846,4570,9008,8273
5482,19501,761,20887,363,14002
11025,1246,2317,9573,11183,9131
9163,15442,1042,20662,21316,19951
15639,15846,10170,9855,1817,20328
19944,6225,13392,18149,3860,16411
4653,7462,7125,5639,8520,18300
11294,15975,15889,20581,6637,16563
134,7453,16410,10149,287,9428
2075,4189,18937,7659,903,9871
19685,6921,18414,14495,18303,8729
11928,6070,8469,9741,13311,20875
12763,6999,246,15827,9795,19469
14692,4929,3095,21056,3296,18195
19280,1324,13163,2005,18719,18384
2811,22274,10505,826,11321,9139
17361,7259,18302,17778,10122,9362
17459,887,14318,2559,7528,16939
16432,8130,16916,14067,9192,14040
17013,1747,19364,12234,11844,9439
2046,17814,8143,18271,2182,5298
14574,3759,1281,3183,5478,7
137,8649,10326,12577,1271,17686
1083,16257,1778,6692,15626,4937
15142,8761,1125,13285,12969,19713
1967,8572,18140,6851,21688,16289
10376,14132,16441,18750,10589,12358
15300,6021,16115,20702,15817,808
6758,15524,5393,6416,19964,21976
383,15990,15998,5757,11504,12125
11348,14352,11024,5056,19593,21601
6204,21159,7714,3148,11667,9155
17217,5612,6395,14895,655,17135
3453,7823,19274,5371,20063,21438
6046,22378,19173,5007,767,20984
671,9360,7035,6704,15702,2243
17431,20940,17584,14859,17391,16152
11622,276,14900,21042,14939,7869
5913,21622,15933,2570,17420,21031
18087,10155,4842,6770,18452,7077
12671,19864,15452,520,5663,15772
16301,17158,16542,15831,5547,16620
10118,7561,6983,21287,6841,426
4677,22099,16095,5796,7004,18503
15156,19942,11267,18061,11198,466
18451,22174,22373,13385,13433,11145
17619,7326,13288,4820,13440,11304
19082,11784,18574,1231,18515,1652
3605,5844,21015,21539,18031,13834
1478,869,9474,15916,17869,10671
11726,8153,20224,21339,19161,20992
21985,18901,1096,13699,309,8287
11768,15323,5225,17078,11471,14007
1401,21968,3626,16110,13088,7622
15821,5814,10430,12791,13208,8517
12661,13983,16182,10145,14606,6249
10728,14030,18855,9869,17827,2989
3461,9904,7840,9594,21977,4716
17954,17001,14065,11705,9553,4966
3388,5182,11257,7428,18201,19311
21721,735,7070,21840,3838,6527
10129,21439,7962,14600,10819,16243
11232,9368,19064,4970,13744,8378
13229,11480,4581,7354,10257,5182
13487,22200,21687,3303,10769,21712
15557,20935,8879,9885,4915,15732
18449,10801,5472,5206,18694,9806
19819,20916,12124,8454,14231,13262
17534,6286,10721,279,12456,21128
9786,17335,19718,8422,7237,9946
19143,14518,3299,2360,13774,1047
11468,16644,925,2959,12230,4975
15055,11374,11648,4379,8931,6394
18443,4386,10693,5243,3157,18700
5208,18353,6111,12686,5931,16362
20371,15171,2087,276,14989,22000
8932,15527,4831,17118,18758,4605
13781,5325,51,22,15475,11101
13955,17399,19994,15505,5563,20532
16045,5395,18413,12642,3615,5865
5019,16451,12458,8582,6791,11775
13020,13922,3607,20446,10783,13357
2293,19420,16150,9818,8129,3240
12443,22111,8280,14186,5818,5141
17799,9736,8234,7558,4351,13081
13006,1548,9329,1234,6407,21150
18682,2393,15465,5877,1396,21189
4313,21190,6518,4397,4384,22383
3959,17334,1272,6787,16300,7120
12130,11111,6752,4905,9405,16184
4588,713,20395,15325,18182,17726
2589,20817,8300,2363,20950,5258
21680,12416,2122,15990,13027,16853
4183,20989,16061,20029,5854,20149
1838,22081,9251,21486,6970,6667
19122,6621,15172,3225,14963,3807
15442,3513,22333,15305,561,7435
14595,449,17141,15936,21947,17282
16091,6806,11298,14050,6984,11403
9672,7363,3063,8388,7,15160
924,21094,200,14364,13960,8983
11833,17766,10879,12979,9455,13024
8707,15398,18942,9007,11326,12092
18880,6140,20613,21995,1714,14664
2455,16021,13456,3254,9780,6921
12160,1033,13352,15171,7823,7877
5017,19053,9758,11008,15581,14
9293,5938,8357,10033,9354,1548
7618,7954,8426,20537,3248,14097
6591,5496,3130,2714,11325,21224
18912,13187,17557,9882,6350,20826
4179,1043,5425,7691,8668,20921
17527,9665,16961,3412,8522,4305
5650,12682,18409,4120,13732,19191
18806,11184,325,10332,138,3623
5600,11620,17222,6066,475,4277
13473,19286,7906,11885,7297,9119
22017,5749,22304,21264,6129,9208
11295,21151,6097,11656,12868,8599
9179,20671,3934,556,17801,22381
6036,14917,2358,14662,9256,8137
1436,6563,563,8412,22207,18141
10886,5600,15116,12100,17051,20621
14499,12124,20279,8121,12549,11831
11409,20431,16591,14443,11399,20787
1945,6382,14953,19178,124,21690
8463,6289,10560,17983,3724,21309
11662,14421,19791,8972,19570,21439
16388,12421,10193,20058,9244,8099
5456,13406,18887,5254,9166,8566
6945,22307,9258,5238,2743,10028
14642,20549,21659,19252,1087,3264
2844,8741,10311,11521,7244,21037
2101,18131,11021,13472,15559,3555
13124,6994,7931,16463,8271,9989
7893,4572,8299,6405,15594,4958
5189,14539,21077,12702,19179,8831
10205,5262,4056,11944,3411,1186
13134,17082,19091,21389,20136,5446
6017,21429,18081,16590,1799,20247
15364,17432,16779,18619,10390,16352
20484,590,13545,14166,8607,19921
10394,10414,20118,3421,12388,8909
15918,14425,1486,15686,14485,16788
22090,13487,3603,2597,19696,13198
2852,6446,3759,20128,14842,12071
19863,17098,20236,11413,21553,22307
8370,20309,18202,15763,11572,11681
18386,6861,20265,625,21136,18749
12185,3498,3135,11984,15166,7071
19550,9314,22313,21106,15557,18417
9034,13695,1602,15098,17664,18897
66,4736,4554,13195,17189,18129
13569,15001,19737,7218,16577,572
12981,8825,7415,1058,12946,12176
21659,7136,4701,2534,2940,844
6244,15944,6844,17300,19145,10765
1971,22161,20119,19681,9698,9969
5797,686,16217,18667,21096,13965
4361,16141,19487,4758,18240,18859
10122,10500,16896,22208,3894,186
6947,11512,20329,4832,7839,17618
3670,8069,10835,21017,7156,3694
14689,2660,17384,19033,17312,16048
18515,21398,4951,17916,818,178
8470,18303,16216,1508,8938,12470
15662,9271,14694,12381,508,13674
5652,20691,18255,6314,4553,11560
7479,13771,11868,15976,449,20686
8481,19559,14448,13113,22250,20767
17583,11551,17318,17589,6848,4692
8174,5123,9046,2792,6878,20397
3808,10542,21973,14586,20772,6050
14773,11201,4392,19154,864,7340
5684,7261,7825,2314,21265,18307
17642,8053,16665,6352,8189,22150
22076,4273,11216,11699,8312,12924
14187,2183,2320,11144,20341,17937
6918,11477,8371,16806,2022,5946
13894,1355,16403,11801,5297,12984
18676,9715,3070,17751,246,7415
16476,17936,21882,5954,10029,13188
21991,21786,16716,6382,14632,22192
7970,14639,2363,1920,9963,7339
17859,17843,11407,2675,19268,8712
13917,21128,3783,3084,12169,7267
13074,1516,174,4450,6374,13480
10944,10502,6365,487,5213,19041
12171,6344,14744,16411,13885,9716
1051,10049,7750,13598,3676,4848
15571,18874,14193,1926,2181,18478
8958,648,13564,21516,17899,14443
16760,4055,4504,16118,2013,1098
2385,5982,8921,5522,226,9478
13681,4132,18686,150,14619,12439
15738,21704,12513,19937,20743,1236
21143,21202,17118,5185,17838,16193
12355,11245,8635,6975,1786,5222
15592,20355,19162,2556,1662,1287
5588,21135,20806,15560,13404,9783
3725,4768,1079,14335,20261,10949
4429,8949,22154,12739,15378,6820
20629,8773,14748,1111,14856,6699
13345,19330,13638,21136,19022,38
14141,16586,3681,9298,406,13365
16531,10567,18273,14799,21050,16835
11917,14846,18075,18990,7125,12050
17283,7926,13442,14996,14223,4124
14154,14976,17976,9663,13942,6779
2274,6499,6740,5929,1224,13360
8452,4994,19163,1010,16144,4377
20735,1274,16275,11605,13070,10510
14197,3720,4597,2962,6798,17083
5466,17364,16360,5566,17662,1325
3233,8833,3574,22118,15164,8799
3555,17985,18130,772,17755,10645
12923,7901,17896,9686,17457,17020
19811,10936,2822,22190,3503,20439
5618,21726,18882,5155,57,5853
21747,19946,17945,16791,19009,11391
22036,7202,12450,10935,1584,3098
1995,1682,10033,7686,2580,2201
2278,12659,5505,20253,20901,14161
14883,12014,8155,18448,3410,16496
16839,15306,19758,8242,439,12941
1282,20387,13702,7013,5345,18373
5371,12314,594,19047,18536,369
3813,1802,9693,7940,18421,15808
9948,14818,3925,18735,15703,7328
14879,22255,10,19082,14445,13026
17130,16473,5128,18259,3656,10294
5210,2517,13148,9508,7339,4419
5961,13702,6369,11099,5417,16523
11702,18546,6887,2893,907,8121
16456,3164,17628,1336,16866,16602
13155,5304,3327,21968,19807,13093
5091,1587,10416,18743,17794,10395
13173,18372,12336,7708,16802,6596
2309,5475,22204,1359,11101,7942
11424,18802,20880,7561,10901,1229
7511,1815,5871,3209,19187,13062
9178,7891,10098,15978,16792,2491
16185,4359,21081,3391,1315,4057
22172,19271,1944,6757,12424,4042
593,366,16022,14876,21064,16113
20997,19951,20201,8721,2585,22214
7827,12619,22177,16875,8546,9521
5204,16859,19637,22107,2789,11340
2464,4027,22348,6516,21388,19712
16417,5711,6319,10496,21599,14596
5347,7387,15017,15138,3203,14047
14220,10369,7797,15802,10959,15773
12594,4254,5935,5350,13114,4227
11499,13827,12881,19233,6913,8875
15042,2140,4471,15816,3937,8604
20208,18683,6179,17934,11529,11495
17116,7861,14863,18926,8162,8930
8598,18769,7116,7229,21967,12764
13810,9964,14348,20007,5886,12435
14138,15421,9197,3218,13776,6664
15161,3085,707,19827,1140,13652
19741,20556,8722,4672,15715,7454
3460,17572,6213,1614,12741,9303
3722,14957,8380,11791,7008,3410
18350,10089,20979,4030,5157,12777
19692,7631,6082,11902,11633,21181
857,2531,21501,5731,1083,4739
17243,9068,11590,15186,10887,18978
20549,598,18650,3767,16013,12055
21087,13404,18637,10908,6325,8271
21028,9407,17511,15542,8678,8104
19567,7730,18669,4023,14083,5643
2286,11382,15604,12273,22053,13414
10264,15038,12329,20285,521,6925
2601,12530,6071,4557,21340,5121
19560,14827,12321,17058,5087,2656
17590,16622,18743,5538,21374,1381
2265,3993,15601,16460,17992,15958
20628,10349,8868,8188,15385,12860
10096,14766,4349,12677,16361,1841
11027,8192,697,137,21860,8143
7815,6030,17280,6407,22157,7477
4972,7551,7668,17344,15364,14765
19572,11937,6962,11387,6275,2205
17085,14772,16079,9276,11715,6807
13685,17018,6194,12453,1772,2209
7761,21737,21413,12258,4767,7517
8292,955,10365,3139,10906,2490
11640,16643,8755,11817,7200,13479
14448,3281,16341,16102,20989,21239
3790,21244,4600,13743,7186,3142
5641,13107,11116,4421,9104,13004
7410,242,19479,19242,19954,15544
16313,17207,17346,5604,15261,18399
12152,12591,16199,3604,20115,18256
15288,5065,18076,22285,19533,11292
13196,16574,1938,16567,2179,13040
1960,15594,8233,6009,4926,18224
16806,11507,21689,7969,19796,22049
19702,4521,2112,21299,1114,2033
17012,3348,16048,18200,8868,6695
4360,3810,13587,4286,16102,4109
880,8167,3333,11283,12608,18748
13045,15130,743,7406,16640,9674
14864,4720,13683,7475,5859,7939
9595,20107,6309,17635,12867,8172
15642,10920,220,1246,22065,5151
8565,5973,8318,7943,19748,12276
16505,7178,20176,16351,17080,6878
8617,16395,16149,7055,12852,6253
8549,19038,8747,7391,16066,20113
7547,11523,9916,15618,13775,9586
21497,2483,21133,18573,16084,773
18278,7439,12956,20123,14789,15736
584,12240,4818,20788,3089,10433
5905,13866,18240,16804,337,17258
16711,3521,21766,19523,13176,14882
4770,14867,531,21848,18614,264
16582,14989,13042,10771,5019,1445
19656,10187,2231,6674,20106,18762
5836,20735,7761,19112,21765,12909
15028,4832,7038,5592,11295,20634
11459,13757,5760,4298,8063,14554
2807,12848,17171,10827,18016,3900
10985,3397,7604,15131,2577,11642
7659,10840,10861,3628,4039,12252
7669,7334,13566,16386,4298,1293
74,3903,5040,4320,6256,15862
18043,19210,3294,17876,9361,4453
2922,3357,1142,18980,4618,14070
22094,20644,10735,7781,5746,17179
