ind_tr,ind_pt,ind_ru,ind_fr,ind_it,ind_es
4473,21868,21846,12643,2609,20111
6856,8218,9172,13649,20538,2960
16296,19400,22120,19836,11358,188
2276,3874,20965,17903,13590,11737
10565,2966,14236,20880,3839,16938
5988,17803,18594,4695,19552,15018
16190,16801,6096,21049,6229,21393
21296,3910,16458,7826,11336,17546
8846,7699,13648,15580,11135,9066
6364,14812,3190,4256,21846,3285
17138,245,10438,5030,19381,18308
7228,12047,20934,19791,14785,1589
9937,5399,1854,11434,2821,17249
15272,13561,9344,18346,7593,18924
503,7461,22113,16356,17586,2916
19831,9640,10434,10395,22336,9422
14020,21182,16007,3461,377,5763
18771,21328,16492,17341,8530,9436
3773,11395,13812,10347,9605,5533
7832,9662,6691,5735,15477,3549
5064,11025,9733,8190,14347,17789
11093,7010,18333,10983,4800,19220
18294,6358,11185,13368,2035,19115
8762,9087,173,11084,21417,16304
16339,14549,6137,15688,16726,2938
13931,18503,2293,1440,8120,16504
20763,19489,547,21483,12394,18191
2908,21035,4824,3825,491,7883
628,3872,11581,4088,6951,13918
2819,7288,1312,4173,10492,8166
15535,20566,3496,11927,11294,11013
11145,1687,15639,12303,3704,6742
22263,8203,11774,20785,953,14967
20330,16889,4535,17021,11497,5722
20277,12258,13322,1995,19772,13944
4557,6927,19001,21251,21191,21413
3564,7830,12760,12378,1205,19402
4305,18859,10534,10685,9151,21109
10718,17234,3964,914,15900,3745
8541,19877,1118,18720,10059,3238
783,16356,12205,13646,3400,8169
940,16477,4563,18842,9382,14529
16317,1835,10072,11606,8062,7581
9848,12633,3689,18471,22389,9636
2546,1770,11260,17587,2907,4726
17782,2397,8801,1909,19043,17144
3708,8214,19956,21374,13039,15336
9375,1809,10404,21208,8182,3048
16545,16706,6898,13718,2495,17072
8992,20471,3732,6142,15849,2911
12451,18497,20125,8236,205,3665
9967,4896,6942,1148,2929,16647
9664,17743,14806,16135,8066,6220
319,21623,6733,713,19839,7684
19763,3082,18646,16501,20236,18516
12843,20826,13978,11787,7424,1858
13703,17980,19300,8823,10370,10863
14086,11109,16477,19005,14811,19303
19598,4065,20335,18066,5586,7908
7331,8874,17463,15402,10747,20477
1246,13085,7553,8029,14080,20899
8576,9820,12313,22062,11574,12273
21371,15687,2085,9264,13217,2853
14286,18568,4191,8009,5734,11274
10769,10714,20578,7411,11806,18633
15025,1416,4631,15731,17685,16301
4837,18709,795,21623,6194,9108
4204,2597,17257,1034,5789,16857
3682,13173,312,1259,402,2296
5876,14975,15588,3454,5985,20457
10960,11982,3165,5875,15120,19988
6312,1318,19651,2191,19076,1963
2910,12394,10800,12631,4490,6754
6321,9265,410,19263,7075,5578
17777,8247,4,20373,7226,19799
9241,6790,10421,12265,18076,6850
309,6685,10263,3156,15366,3676
11605,14386,17310,12567,6422,3585
20515,18596,4063,8497,1986,21012
11363,1837,15280,2920,14942,18449
19221,15206,15021,7357,22178,20584
21141,1799,3950,10371,5337,12193
13397,14207,9862,1890,13986,12568
475,8336,7424,21579,15565,1272
11061,520,12402,14644,19509,20469
18719,4681,19034,128,10642,2962
11009,8341,13258,9075,10207,1948
13318,5518,9362,18075,16263,5177
14114,5766,9640,21826,4196,7989
3755,13916,2973,199,1241,18381
14038,3265,9448,5504,17925,10654
17622,7540,13791,5485,10104,13373
14712,9722,20504,7882,12416,1812
11215,8439,9020,4258,2357,10721
13486,14885,15484,10142,2420,18175
1466,13206,8791,16377,8257,14062
21151,10893,16713,586,2068,7289
3592,8662,12700,19579,13898,15974
11052,3525,15709,7629,21804,3050
9839,21760,11218,11264,8023,16546
13785,16476,15319,2088,21022,13523
9723,6350,11165,10885,1581,3951
11491,4517,2494,2036,19135,1991
19677,12917,13902,15770,5476,15860
8633,4528,16991,14429,18938,20191
3572,19845,7855,8112,16197,13659
15620,9780,3679,8564,4505,4295
19617,20554,21546,11278,20758,583
2725,7365,9659,12280,11113,21528
1877,4507,17136,21663,14682,3796
19273,18845,22068,10115,4665,19205
3083,10391,7501,8321,7913,2521
18358,14620,1500,15627,2327,22284
14183,19314,8834,22138,13076,19481
13876,17890,20693,3612,14717,4847
10833,10109,17110,16134,6114,9044
20877,2138,13239,16735,20791,7017
19797,21200,17653,1772,13556,19505
20193,15567,3571,14726,8659,4252
6203,3573,12918,2821,1657,14085
10153,21464,12707,4044,6175,3650
10275,7541,3577,15998,8753,11114
10803,19935,7289,1124,14579,995
16969,4418,16471,20632,3832,316
10074,15568,15295,9401,15600,21667
5016,22268,7774,19163,7715,5698
2282,14553,18865,5136,357,20908
491,8658,9868,16657,4822,13759
9837,7245,4232,22359,19620,6151
951,10994,14421,7815,4301,1472
18838,7978,17621,3016,1147,783
22206,6260,20665,14247,11104,10926
1633,14106,331,4682,2544,12951
1218,8844,12407,2205,14912,3522
10213,1933,17376,14381,5992,1021
1632,18396,11520,19287,12313,15044
12338,2739,15760,20435,2173,3541
5682,6588,8315,19422,5546,227
7929,20684,2280,14837,7360,1984
9780,15913,16051,9187,8334,15963
15670,12034,20322,11457,1052,12169
18543,736,12525,7799,20777,1668
17833,12288,18480,6062,20872,22036
5707,16966,17637,13928,10666,14014
18006,22197,5166,15519,3854,11426
16490,4980,9419,11439,6510,13948
5575,17329,19311,6989,21738,5129
17591,12479,16308,3466,8619,14555
2893,3732,17157,7248,15719,10566
6668,15643,21129,12267,11040,6862
13595,21077,5253,872,13077,6574
6372,4916,4745,10298,4481,21560
7613,300,1720,19164,3552,21678
11127,5467,146,12538,13015,3610
10805,17409,8412,980,20539,20718
19786,19965,1627,21812,15592,12534
6589,13657,22285,1275,5469,4216
20556,17976,12384,2573,2452,13646
16612,17490,3045,8825,5219,19718
12094,10179,16083,9159,21837,4153
16500,803,17860,14883,18066,13486
4206,11493,7851,8174,18953,2407
20595,436,20238,10171,15582,6698
10629,11530,20738,5599,13887,9812
22381,14033,16508,2187,13437,19015
7353,17196,22115,1412,20151,3523
18318,5602,2896,309,19491,18026
8823,8488,4571,19145,15459,2008
11442,20840,21974,3542,12821,10757
10569,8209,7802,11427,11905,2460
8536,16064,7653,22030,474,2580
17043,13834,8865,15183,1248,18926
10062,13004,15999,19524,19614,17630
14365,17092,21118,10564,4892,17256
20792,18855,647,12310,16251,12678
7496,4777,14730,21554,3135,12341
15837,17605,18775,15172,20458,9588
13957,13269,5258,19089,11702,12765
12344,2616,17742,8954,6226,10880
437,22261,13544,6243,9263,14907
16264,10307,16986,20379,5575,17469
13396,12107,17403,12681,15428,17134
17804,8419,13516,9103,14531,18959
15409,15730,3357,17536,6998,11703
5509,2825,12438,21376,13293,13549
1006,19933,8759,7491,11487,13392
9450,10440,68,10463,21380,12670
1937,11935,10216,3605,2347,1087
10647,16499,14897,21383,669,8135
4852,7911,4365,12863,20274,3111
22273,4636,16335,20130,20414,9849
15863,8122,11473,11180,15277,11416
12561,16711,19355,8048,18134,7703
4383,1275,7871,8642,18364,4936
15464,10418,21971,11586,18845,18579
12146,937,1703,10271,2654,13744
4216,1929,8273,11477,19945,6348
7271,7407,18197,22379,5064,10993
2984,6672,133,14688,3168,21386
14424,8656,18680,1900,1846,1602
4946,11362,7630,5336,12409,21836
14397,7865,2552,21170,12111,4589
14995,16183,14401,19597,9163,20922
15678,21642,11571,5080,1698,20029
14869,5742,8707,20582,20254,9272
11521,12965,16634,20338,3180,5190
17814,20437,8966,21809,8231,10739
13811,9645,8451,18733,10296,9730
12660,10008,19594,14313,14191,152
4438,10838,9865,253,19240,12702
4434,8481,8351,14503,1485,11345
1825,18755,4408,18528,14479,12357
16857,510,7742,5466,11893,1297
7393,11425,21064,7545,10503,17791
15745,12862,13839,3965,15328,2998
3955,6412,10955,11700,3012,18606
9647,9880,5654,11651,48,3565
9228,4700,8409,8381,20996,1730
5593,20017,947,3170,2545,20320
10756,3540,10423,20291,7278,1503
9924,10415,3308,16653,3950,20515
6428,21891,8700,10083,16804,19166
7276,8798,2040,19538,12162,17071
6197,12788,9705,20346,4282,14101
15311,11154,262,6351,6321,8471
18999,5588,16274,8527,9721,16328
8904,7168,15254,2054,16439,4791
101,16927,1169,7123,14536,4577
16904,18264,4952,19077,19880,13738
16005,21096,10691,21352,15338,1810
17484,17229,13248,4961,19281,4078
15931,20846,20618,20339,1167,11682
15146,21342,2265,15335,6656,14569
21334,287,153,3649,1239,16795
14166,295,9948,10993,6459,9037
21946,9012,4717,144,19262,241
18258,4722,6289,2049,22383,13521
8832,19139,20481,7762,21080,17311
7176,1480,17196,20219,3222,2843
12531,18720,6244,17940,147,14932
3456,3455,15032,19945,8608,1742
6131,15720,22267,2403,14031,15882
17547,21543,8172,17355,16467,4849
11761,2303,4042,17294,3312,3930
2211,10929,21293,1642,2254,10856
11210,6200,18737,19790,13790,13034
5225,4143,16399,4009,19911,16098
10491,15482,11965,4843,18816,16587
22320,22277,21211,9513,11691,8564
13038,19974,12024,11924,14254,2007
10288,64,11672,14479,13507,6607
13161,21490,9541,5918,7820,11059
10933,13272,13718,9944,9390,10247
20780,20405,16348,3202,11076,13941
22187,9815,20140,11693,4465,11223
2608,2222,7075,3338,1335,18491
13652,2384,19901,842,14213,19774
17678,2398,11996,10595,8225,6948
10703,20008,2704,2600,20922,953
18590,3353,20726,11804,2980,5325
3100,4708,10576,20711,10801,5681
969,10314,1309,4736,14537,12174
21181,9347,11018,8587,5959,14522
11248,16862,10569,7596,18052,15768
15790,10831,17341,1242,21203,2391
9629,2190,11593,17861,6728,800
781,11264,15250,3059,8048,19328
12382,22168,6598,8106,16883,19537
11355,4578,109,16605,21286,15527
1326,12273,17314,2239,8910,4563
760,21057,35,8727,12823,988
8923,11823,9890,8041,14641,16044
6382,5739,16541,10376,5494,19436
2431,13599,21216,6456,3667,13540
12481,19189,20485,11364,180,20490
8285,13357,21194,9095,6509,7557
811,16379,16453,17271,2513,16485
326,2151,17595,16836,20025,17421
6432,10239,15480,5401,19697,6841
9850,9396,13055,8208,21908,11010
18290,10950,7405,17080,5466,10025
12567,10173,15046,6171,2143,10892
8089,1960,17761,21622,2159,14671
700,10450,7068,12914,19779,8750
11116,6745,3109,12805,7419,8479
6404,20178,2318,15604,19820,6286
6622,9141,5328,14731,22077,4737
19878,6052,111,18637,12358,10985
7630,19386,14181,20267,1333,1400
18836,12133,11683,12084,13341,2255
9847,15658,11223,16621,17188,10910
19385,8124,14902,392,4228,7418
1332,2676,16037,15754,577,2349
10836,4946,8449,9712,1551,18078
1874,1883,20553,21227,1234,11146
5712,18209,4579,18870,19325,2057
8229,11107,19490,19074,19609,16613
21046,12628,5105,10511,16797,11477
4226,7256,14698,6915,6941,19710
4445,9450,16141,3608,4411,15604
19963,471,2676,10966,12818,15900
8969,18,15770,21856,12775,1391
18356,18984,19434,18082,19229,19691
16596,3797,20455,8076,7121,15585
17136,16713,4921,20520,5619,6532
15578,5913,19373,7741,1467,11358
12385,2781,1398,22130,10564,2797
12432,15963,12079,14540,3090,8155
13784,10974,21698,4761,9507,13173
13132,9299,19744,17052,15394,7751
6022,17290,12328,6923,15798,19652
2630,6620,2738,1107,2362,17655
5628,1078,10627,12242,17947,21000
17930,19762,18909,20792,5861,5036
20539,14712,22022,14487,3050,20176
12810,4999,17393,2519,11436,16417
9765,17999,6168,7101,3639,1461
22362,17523,21204,16430,15585,2081
8485,15675,7845,21446,6697,20707
18302,580,12888,20104,4598,5303
17084,12410,10963,11087,16620,7666
13585,4766,3202,5597,14134,1825
9173,9247,20859,19736,6251,11384
8785,453,15043,1340,3095,12790
8231,20625,7124,11729,20619,12935
12204,8534,5233,5957,19976,16347
5421,19890,16021,3053,15654,20603
22215,19234,19636,1142,2855,14083
3118,4062,17799,18383,426,8551
4117,8468,8477,10160,11021,9219
14296,1431,9721,12145,6231,11341
20603,2761,12266,17729,21204,13390
1897,13850,17386,12170,22025,12868
20525,14985,11600,6123,17184,10278
5753,20380,14332,822,5155,19541
19532,6997,16119,2616,1878,19545
6871,12108,16715,6303,3600,3026
10611,14520,14555,14127,22076,3020
14561,2943,2983,5637,5005,15731
14741,671,1498,3901,13945,2920
6436,7174,8659,18109,2501,13696
22112,7535,5265,18487,4900,16636
2482,3835,1840,2104,11292,8521
12885,15859,4598,9832,16367,9576
13780,9106,22243,17405,7740,3657
16194,2018,21932,6090,20805,9722
239,5358,9746,9678,4578,9312
4489,6758,5744,16930,4008,20025
13139,15866,6565,441,2010,765
16364,10746,6925,19181,5191,17948
10638,3326,20268,17839,3253,20778
17030,6167,17052,7086,11603,3678
4070,1776,19765,9271,22242,4187
2628,12010,17246,3305,21390,7603
9419,12886,16528,19672,12074,8174
17299,8995,18185,2495,16706,4403
12196,10230,3493,17867,12998,20550
20071,11695,10960,7552,21625,6927
664,513,5327,19788,14405,21529
18816,15517,13914,5672,11736,7119
21420,4416,9232,11315,21161,3814
21289,12725,19982,21651,4792,8873
859,3499,7782,17650,19437,5167
7140,22264,9734,4442,14697,3274
6030,8975,17842,1554,15386,20819
6858,3927,1796,13601,6455,620
3368,15809,8771,8593,17296,11957
14960,4728,10757,10478,15045,1537
626,10797,8333,21178,9071,10456
10433,16022,10530,12711,23,17130
11097,9266,11355,11935,9768,5178
19317,8082,3625,459,8470,8908
3506,10809,12090,8427,15928,16510
4123,18723,13594,20876,5556,17725
11487,1153,3185,1462,1541,18626
4694,1471,3906,18633,393,17751
13420,9294,11243,3359,21451,5511
4138,2470,10932,22012,8287,7429
9873,13042,8491,6969,9359,2824
12335,4422,21023,7147,11837,7442
16771,18418,5851,17194,7728,16545
13807,5619,9061,18525,12693,22017
20377,7596,15781,19259,20861,6755
16073,1371,7009,11668,7824,5978
15357,6828,14060,17180,1622,3767
8710,5268,8803,1836,6424,12509
11875,1034,21234,4602,1168,20036
20493,7630,21774,14787,20638,19726
12653,7221,10555,5135,4179,19648
17795,5554,5111,16597,10340,17131
18883,10054,4359,5848,1828,20760
16293,4157,1969,871,15694,12244
6290,1673,4317,9710,5270,7059
9081,5700,1637,9708,20446,6688
18106,6470,5631,10110,11051,13681
9538,14582,8600,13126,7239,11619
18517,8257,3008,17607,22190,1070
1831,9282,6893,18571,4403,21024
14826,21512,8389,13240,1518,11366
1986,11394,2288,20895,13693,6221
18380,18666,3052,2193,11090,139
9485,18590,9714,21063,12585,14106
18301,2097,8418,10406,17698,11505
22063,633,18120,15472,7779,21375
16782,21841,17507,13174,17128,2333
15165,15181,21930,767,20602,8900
2441,1244,14973,11811,16712,17956
272,11778,4292,3309,10382,9061
7624,1806,21416,9515,17501,9475
11481,16652,17225,21725,12482,1954
16095,2558,12981,3418,18688,315
15875,632,17759,3115,3649,12532
8004,6280,4036,2319,14104,14084
1351,20803,12337,8904,9010,21222
13152,19056,19083,351,10177,9180
5917,22248,5127,14943,12568,18135
73,9538,16748,7161,18284,21027
18925,22267,18207,6878,15925,12828
15402,859,13947,15319,20487,20874
17327,14501,13492,1436,16584,8522
7866,13234,10566,937,19783,11932
4868,9004,3688,22102,18828,9203
4968,9559,7233,5159,1125,18389
2306,21988,9017,14512,15350,17842
8651,1699,20773,9013,21580,14504
5370,16333,14103,4916,21243,7014
21630,20171,16028,2099,21723,14574
11224,21053,22271,15685,13504,4488
11804,15881,21787,2908,7496,3652
10354,18937,5621,16026,9834,12768
20104,21192,17683,11695,15739,12254
18878,6721,10044,21272,11604,22228
2174,14209,12810,6580,17875,6870
18571,10086,8384,16137,21928,10230
16726,10926,22245,12623,4157,11065
6485,21450,10411,2201,3804,4755
19929,20576,3567,21561,11815,5347
16199,18566,3152,212,1148,5888
7997,12022,14552,7493,4699,21056
7874,12469,9072,9978,3815,2254
13752,8730,22001,284,2171,14043
7307,15321,14158,4123,4032,19477
20501,7458,2733,20270,7605,7448
8497,14393,6503,21016,14816,396
16844,2693,2425,17196,15751,21964
6976,2801,21887,1473,8975,20150
595,2649,19615,9158,1095,16028
285,16209,4861,18543,17406,3335
17870,9474,4035,22301,7970,4582
4846,5104,4772,6576,16594,2342
1965,11959,13135,18024,737,11327
6474,2614,14370,4202,9700,20996
1959,12560,6205,8051,2650,20165
18974,15907,7963,7149,11560,13906
6759,3919,6398,19530,1874,15501
5263,21296,4793,13722,8424,18849
13454,19884,15416,17215,2024,16005
15412,6079,13629,22210,5572,5119
10367,3705,12687,6421,9516,11592
3979,17142,6780,7863,15283,5349
14632,1758,8822,1934,13531,6627
6665,21531,12129,5486,19628,17407
20461,21412,15856,785,21198,1920
1048,14783,17426,686,14892,11739
16346,20234,8976,7632,17977,15296
15893,13130,3721,10917,3357,5218
8009,14551,19792,21333,14313,16487
14173,1329,3110,17020,7163,14409
15835,9921,11546,7124,9695,9919
21358,5296,14309,2043,17090,2781
4468,2268,6059,10608,6320,19654
8656,9542,4453,3019,7513,3589
15493,6937,11081,16306,4071,22122
14069,2827,11714,6380,2992,21977
17257,10028,22064,14390,488,14619
16780,9031,9157,72,6027,20955
17562,17211,9747,11979,13864,4923
14196,16569,5416,19942,1431,15126
699,19230,1147,11120,21521,19286
21082,2551,16629,7847,8654,2887
12689,11819,21329,11421,1135,7663
11134,20271,823,8036,19602,6734
10995,10480,5219,14012,9301,20122
21997,11817,10032,16003,9026,20742
17281,6770,10894,5868,1582,361
3883,16539,2903,2678,10799,10390
4422,11860,9459,4846,7402,16892
16221,4682,22037,11624,95,20268
5898,123,14091,11165,21222,14188
1983,1004,7031,22156,4349,13566
19779,5592,22277,9756,2151,4877
18965,7442,18593,1375,14450,1023
10787,11189,18805,17022,988,5429
943,6604,10994,8862,1773,7984
16546,13966,8094,12595,22393,21232
11523,13585,7786,17325,261,5690
15064,12250,3091,12065,16079,13156
21274,16910,20021,5309,581,10161
5997,18047,7572,15314,2460,14069
7806,170,20179,21412,6660,6353
12153,18741,10860,11222,8429,313
3559,13874,4902,4050,773,2923
8663,5733,18970,13786,20852,20597
7821,4538,2047,20779,20366,4800
21562,17306,91,9404,11305,11061
1611,7443,12723,11320,8365,14666
9649,11945,18547,9379,6558,1035
14788,15817,15358,20218,11561,19745
13925,7680,17023,389,21710,12985
8348,21691,11307,11711,18562,20002
4843,11209,12592,10571,6992,3502
17465,10367,5446,13411,14670,11765
19320,2053,15272,20319,6351,10317
19261,19977,4390,17029,15134,623
17586,11988,17981,15217,506,125
5903,822,12915,3872,2040,20845
2137,7450,17295,22320,2881,18004
2794,21785,13603,18910,21049,3030
21719,10735,15152,12149,7882,15608
4451,13493,648,16337,8860,12850
21983,13956,16925,16309,15870,22224
20295,17521,21595,6924,2023,21869
19961,20030,11612,5008,291,9670
6090,17787,10929,13827,18509,16381
5829,8225,14005,9923,4565,143
12608,5234,2929,21591,19711,11854
1374,2545,9580,11604,8460,16717
5107,6661,8985,3355,2733,18247
3357,6489,19589,8318,16447,13241
6827,13610,13182,1196,20418,14119
20198,16822,9602,19135,9704,12989
16738,19190,7691,5775,9395,20917
14363,1561,14252,16833,16623,16849
20884,15535,861,12409,304,7324
3794,13435,20394,4657,9535,15104
19355,8479,4511,555,8310,21300
21924,13635,20039,20712,8950,13939
10764,20021,7601,20063,171,2873
11713,9049,5548,20400,4361,15281
22111,9022,17538,12536,17857,9959
21001,9821,11702,10437,3680,3972
12699,21208,3434,4157,18911,20709
12808,21150,10141,19676,21677,20951
6180,15993,1188,10788,12507,10595
2179,15546,8829,14527,11215,20694
10282,19994,16892,1714,3762,10489
21302,9285,8156,13169,4777,499
12067,15786,12294,6101,18780,6765
8224,21862,8721,1023,10067,11464
15036,2875,8342,5223,10189,18739
11136,17261,7696,13252,14985,7057
9268,9211,15462,12488,4875,17398
105,19213,8574,5102,17556,1573
16838,1370,4890,6092,11323,16758
1795,19304,13213,18123,2323,2864
21438,19765,20137,9134,15602,5596
7299,19472,20230,10727,14607,18123
19147,1655,8674,2324,7368,9418
14661,11971,12729,12960,6574,11580
4291,10053,16113,2843,10832,12004
8973,7360,16480,18829,9746,9980
4242,12705,13263,2117,3133,5528
4432,14077,4458,12783,20992,20493
3236,10673,5887,20003,14878,12709
7199,18387,21348,14204,18380,3552
473,11579,15101,20653,15387,18335
21999,21857,9350,5946,2118,12500
14115,1049,17904,8570,8440,5607
17967,801,323,18620,19524,8392
11990,3107,18560,16578,9545,10660
4355,7400,6816,6214,6745,5807
14047,15763,11542,1556,18896,10467
7405,20705,6362,7668,3140,16722
10021,18149,12593,8808,13192,20419
